,id,time,population
2722,ARG.15_1,2013,603636.6356445311
2723,ARG.15_1,2014,611473.2011230468
2724,ARG.15_1,2015,619309.7666015625
2725,ARG.16_1,1991,396437.86007080076
2726,ARG.16_1,1992,404902.1167633056
2727,ARG.16_1,1993,413366.3734558106
2728,ARG.16_1,1994,421830.63014831545
2729,ARG.16_1,1995,430294.8868408203
2730,ARG.16_1,1996,438759.14353332523
2731,ARG.16_1,1997,447223.40022583003
2732,ARG.16_1,1998,455687.656918335
2733,ARG.16_1,1999,464151.91361083975
2734,ARG.16_1,2000,472616.1703033447
2735,ARG.16_1,2001,481080.4269958497
2736,ARG.16_1,2002,489544.68368835445
2737,ARG.16_1,2003,498008.9403808595
2738,ARG.16_1,2004,506473.19707336416
2739,ARG.16_1,2005,514937.45376586914
2740,ARG.16_1,2006,523724.3606384276
2741,ARG.16_1,2007,532511.2675109864
2742,ARG.16_1,2008,541298.1743835448
2743,ARG.16_1,2009,550085.0812561036
2744,ARG.16_1,2010,558871.9881286621
2745,ARG.16_1,2011,567658.8950012205
2746,ARG.16_1,2012,576445.8018737793
2747,ARG.16_1,2013,585232.7087463379
2748,ARG.16_1,2014,594019.6156188967
2749,ARG.16_1,2015,602806.5224914551
2750,ARG.17_1,1991,783824.4773620606
2751,ARG.17_1,1992,794107.2838256839
2752,ARG.17_1,1993,804390.0902893064
2753,ARG.17_1,1994,814672.8967529297
2754,ARG.17_1,1995,824955.7032165527
2755,ARG.17_1,1996,835238.5096801758
2756,ARG.17_1,1997,845521.3161437991
2757,ARG.17_1,1998,855804.1226074216
2758,ARG.17_1,1999,866086.9290710449
2759,ARG.17_1,2000,876369.735534668
2760,ARG.17_1,2001,886652.5419982912
2761,ARG.17_1,2002,896935.3484619145
2762,ARG.17_1,2003,907218.1549255367
2763,ARG.17_1,2004,917500.96138916
2764,ARG.17_1,2005,927783.7678527832
2765,ARG.17_1,2006,937748.5205810546
2766,ARG.17_1,2007,947713.2733093264
2767,ARG.17_1,2008,957678.0260375974
2768,ARG.17_1,2009,967642.7787658691
2769,ARG.17_1,2010,977607.5314941406
2770,ARG.17_1,2011,987572.2842224122
2771,ARG.17_1,2012,997537.0369506838
2772,ARG.17_1,2013,1007501.7896789549
2773,ARG.17_1,2014,1017466.5424072265
2774,ARG.17_1,2015,1027431.295135498
2775,ARG.18_1,1991,727323.6125854495
2776,ARG.18_1,1992,736410.79609375
2777,ARG.18_1,1993,745497.9796020507
2778,ARG.18_1,1994,754585.1631103513
2779,ARG.18_1,1995,763672.3466186523
2780,ARG.18_1,1996,772759.5301269534
2781,ARG.18_1,1997,781846.713635254
2782,ARG.18_1,1998,790933.8971435546
2783,ARG.18_1,1999,800021.0806518552
2784,ARG.18_1,2000,809108.2641601562
2785,ARG.18_1,2001,818195.4476684573
2786,ARG.18_1,2002,827282.6311767579
2787,ARG.18_1,2003,836369.8146850585
2788,ARG.18_1,2004,845456.9981933591
2789,ARG.18_1,2005,854544.1817016602
2790,ARG.18_1,2006,863310.1532958982
2791,ARG.18_1,2007,872076.1248901368
2792,ARG.18_1,2008,880842.096484375
2793,ARG.18_1,2009,889608.0680786135
2794,ARG.18_1,2010,898374.0396728516
2795,ARG.18_1,2011,907140.0112670896
2796,ARG.18_1,2012,915905.9828613282
2797,ARG.18_1,2013,924671.9544555664
2798,ARG.18_1,2014,933437.9260498049
2799,ARG.18_1,2015,942203.897644043
2800,ARG.19_1,1991,284035.3503662109
2801,ARG.19_1,1992,289742.6133300782
2802,ARG.19_1,1993,295449.87629394524
2803,ARG.19_1,1994,301157.1392578125
2804,ARG.19_1,1995,306864.4022216797
2805,ARG.19_1,1996,312571.66518554685
2806,ARG.19_1,1997,318278.92814941413
2807,ARG.19_1,1998,323986.1911132812
2808,ARG.19_1,1999,329693.45407714846
2809,ARG.19_1,2000,335400.7170410156
2810,ARG.19_1,2001,341107.9800048828
2811,ARG.19_1,2002,346815.24296875007
2812,ARG.19_1,2003,352522.5059326171
2813,ARG.19_1,2004,358229.7688964844
2814,ARG.19_1,2005,363937.03186035156
2815,ARG.19_1,2006,369817.5745849608
2816,ARG.19_1,2007,375698.11730957037
2817,ARG.19_1,2008,381578.66003417963
2818,ARG.19_1,2009,387459.2027587892
2819,ARG.19_1,2010,393339.74548339844
2820,ARG.19_1,2011,399220.2882080077
2821,ARG.19_1,2012,405100.8309326172
2822,ARG.19_1,2013,410981.37365722656
2823,ARG.19_1,2014,416861.91638183605
2824,ARG.19_1,2015,422742.4591064453
2825,ARG.20_1,1991,117442.74826660151
2826,ARG.20_1,1992,124042.75736694332
2827,ARG.20_1,1993,130642.76646728518
2828,ARG.20_1,1994,137242.77556762702
2829,ARG.20_1,1995,143842.78466796875
2830,ARG.20_1,1996,150442.79376831048
2831,ARG.20_1,1997,157042.80286865222
2832,ARG.20_1,1998,163642.8119689943
2833,ARG.20_1,1999,170242.821069336
2834,ARG.20_1,2000,176842.83016967773
2835,ARG.20_1,2001,183442.83927001947
2836,ARG.20_1,2002,190042.84837036123
2837,ARG.20_1,2003,196642.8574707032
2838,ARG.20_1,2004,203242.86657104496
2839,ARG.20_1,2005,209842.87567138672
2840,ARG.20_1,2006,217915.1364624023
2841,ARG.20_1,2007,225987.39725341788
2842,ARG.20_1,2008,234059.6580444337
2843,ARG.20_1,2009,242131.9188354492
2844,ARG.20_1,2010,250204.17962646484
2845,ARG.20_1,2011,258276.4404174805
2846,ARG.20_1,2012,266348.70120849594
2847,ARG.20_1,2013,274420.9619995119
2848,ARG.20_1,2014,282493.2227905272
2849,ARG.20_1,2015,290565.48358154297
2850,ARG.21_1,1991,1776893.4831054686
2851,ARG.21_1,1992,1790041.9110351563
2852,ARG.21_1,1993,1803190.3389648437
2853,ARG.21_1,1994,1816338.7668945314
2854,ARG.21_1,1995,1829487.1948242188
2855,ARG.21_1,1996,1842635.622753906
2856,ARG.21_1,1997,1855784.0506835938
2857,ARG.21_1,1998,1868932.4786132812
2858,ARG.21_1,1999,1882080.906542969
2859,ARG.21_1,2000,1895229.3344726562
2860,ARG.21_1,2001,1908377.7624023436
2861,ARG.21_1,2002,1921526.1903320313
2862,ARG.21_1,2003,1934674.6182617187
2863,ARG.21_1,2004,1947823.0461914064
2864,ARG.21_1,2005,1960971.4741210938
2865,ARG.21_1,2006,1972518.9787109378
2866,ARG.21_1,2007,1984066.483300781
2867,ARG.21_1,2008,1995613.9878906251
2868,ARG.21_1,2009,2007161.4924804685
2869,ARG.21_1,2010,2018708.9970703125
2870,ARG.21_1,2011,2030256.5016601565
2871,ARG.21_1,2012,2041804.0062499999
2872,ARG.21_1,2013,2053351.510839844
2873,ARG.21_1,2014,2064899.0154296872
2874,ARG.21_1,2015,2076446.5200195312
2875,ARG.22_1,1991,882258.2413574219
2876,ARG.22_1,1992,891136.699511719
2877,ARG.22_1,1993,900015.1576660153
2878,ARG.22_1,1994,908893.6158203125
2879,ARG.22_1,1995,917772.0739746094
2880,ARG.22_1,1996,926650.5321289062
2881,ARG.22_1,1997,935528.9902832034
2882,ARG.22_1,1998,944407.4484374997
2883,ARG.22_1,1999,953285.9065917969
2884,ARG.22_1,2000,962164.3647460938
2885,ARG.22_1,2001,971042.8229003906
2886,ARG.22_1,2002,979921.2810546878
2887,ARG.22_1,2003,988799.7392089841
2888,ARG.22_1,2004,997678.1973632813
2889,ARG.22_1,2005,1006556.6555175781
2890,ARG.22_1,2006,1014831.3126953125
2891,ARG.22_1,2007,1023105.9698730469
2892,ARG.22_1,2008,1031380.6270507813
2893,ARG.22_1,2009,1039655.2842285156
2894,ARG.22_1,2010,1047929.94140625
2895,ARG.22_1,2011,1056204.5985839842
2896,ARG.22_1,2012,1064479.2557617186
2897,ARG.22_1,2013,1072753.9129394533
2898,ARG.22_1,2014,1081028.5701171877
2899,ARG.22_1,2015,1089303.2272949219
2900,ARG.23_1,1991,40845.27431640625
2901,ARG.23_1,1992,42254.048632812504
2902,ARG.23_1,1993,43662.822949218746
2903,ARG.23_1,1994,45071.59726562501
2904,ARG.23_1,1995,46480.37158203125
2905,ARG.23_1,1996,47889.14589843749
2906,ARG.23_1,1997,49297.920214843754
2907,ARG.23_1,1998,50706.694531249996
2908,ARG.23_1,1999,52115.46884765625
2909,ARG.23_1,2000,53524.2431640625
2910,ARG.23_1,2001,54933.01748046875
2911,ARG.23_1,2002,56341.79179687501
2912,ARG.23_1,2003,57750.56611328124
2913,ARG.23_1,2004,59159.3404296875
2914,ARG.23_1,2005,60568.11474609375
2915,ARG.23_1,2006,62093.66404418944
2916,ARG.23_1,2007,63619.21334228516
2917,ARG.23_1,2008,65144.76264038085
2918,ARG.23_1,2009,66670.31193847657
2919,ARG.23_1,2010,68195.86123657227
2920,ARG.23_1,2011,69721.41053466796
2921,ARG.23_1,2012,71246.95983276368
2922,ARG.23_1,2013,72772.50913085938
2923,ARG.23_1,2014,74298.05842895509
2924,ARG.23_1,2015,75823.60772705078
2925,ARG.24_1,1991,1107921.8904296875
2926,ARG.24_1,1992,1118074.7125
2927,ARG.24_1,1993,1128227.5345703126
2928,ARG.24_1,1994,1138380.356640625
2929,ARG.24_1,1995,1148533.1787109375
2930,ARG.24_1,1996,1158686.00078125
2931,ARG.24_1,1997,1168838.8228515624
2932,ARG.24_1,1998,1178991.644921875
2933,ARG.24_1,1999,1189144.4669921875
2934,ARG.24_1,2000,1199297.2890625
2935,ARG.24_1,2001,1209450.1111328125
2936,ARG.24_1,2002,1219602.933203125
2937,ARG.24_1,2003,1229755.7552734376
2938,ARG.24_1,2004,1239908.57734375
2939,ARG.24_1,2005,1250061.3994140625
2940,ARG.24_1,2006,1259435.403125
2941,ARG.24_1,2007,1268809.4068359376
2942,ARG.24_1,2008,1278183.4105468749
2943,ARG.24_1,2009,1287557.4142578125
2944,ARG.24_1,2010,1296931.41796875
2945,ARG.24_1,2011,1306305.4216796875
2946,ARG.24_1,2012,1315679.4253906251
2947,ARG.24_1,2013,1325053.4291015624
2948,ARG.24_1,2014,1334427.4328125
2949,ARG.24_1,2015,1343801.4365234375
2950,ARM.1_1,1991,870628.3375
2951,ARM.1_1,1992,870407.925
2952,ARM.1_1,1993,870187.5125
2953,ARM.1_1,1994,869967.1
2954,ARM.1_1,1995,869746.6875
2955,ARM.1_1,1996,869526.275
2956,ARM.1_1,1997,869305.8625
2957,ARM.1_1,1998,869085.45
2958,ARM.1_1,1999,868865.0375
2959,ARM.1_1,2000,868644.625
2960,ARM.1_1,2001,868424.2125
2961,ARM.1_1,2002,868203.8
2962,ARM.1_1,2003,867983.3875
2963,ARM.1_1,2004,867762.975
2964,ARM.1_1,2005,867542.5625
2965,ARM.1_1,2006,867551.7
2966,ARM.1_1,2007,867560.8375
2967,ARM.1_1,2008,867569.975
2968,ARM.1_1,2009,867579.1125
2969,ARM.1_1,2010,867588.25
2970,ARM.1_1,2011,867597.3875
2971,ARM.1_1,2012,867606.525
2972,ARM.1_1,2013,867615.6625
2973,ARM.1_1,2014,867624.8
2974,ARM.1_1,2015,867633.9375
2975,ARM.2_1,1991,509861.103125
2976,ARM.2_1,1992,499772.8078125
2977,ARM.2_1,1993,489684.5125
2978,ARM.2_1,1994,479596.2171875
2979,ARM.2_1,1995,469507.921875
2980,ARM.2_1,1996,459419.6265625
2981,ARM.2_1,1997,449331.33125
2982,ARM.2_1,1998,439243.0359375
2983,ARM.2_1,1999,429154.740625
2984,ARM.2_1,2000,419066.4453125
2985,ARM.2_1,2001,408978.15
2986,ARM.2_1,2002,398889.8546875
2987,ARM.2_1,2003,388801.559375
2988,ARM.2_1,2004,378713.2640625
2989,ARM.2_1,2005,368624.96875
2990,ARM.2_1,2006,363495.15937500005
2991,ARM.2_1,2007,358365.35
2992,ARM.2_1,2008,353235.540625
2993,ARM.2_1,2009,348105.73124999995
2994,ARM.2_1,2010,342975.921875
2995,ARM.2_1,2011,337846.11250000005
2996,ARM.2_1,2012,332716.303125
2997,ARM.2_1,2013,327586.49375
2998,ARM.2_1,2014,322456.68437499995
2999,ARM.2_1,2015,317326.875
3000,ARM.3_1,1991,
3001,ARM.3_1,1992,
3002,ARM.3_1,1993,
3003,ARM.3_1,1994,
3004,ARM.3_1,1995,
3005,ARM.3_1,1996,
3006,ARM.3_1,1997,
3007,ARM.3_1,1998,
3008,ARM.3_1,1999,
3009,ARM.3_1,2000,
3010,ARM.3_1,2001,
3011,ARM.3_1,2002,
3012,ARM.3_1,2003,
3013,ARM.3_1,2004,
3014,ARM.3_1,2005,
3015,ARM.3_1,2006,
3016,ARM.3_1,2007,
3017,ARM.3_1,2008,
3018,ARM.3_1,2009,
3019,ARM.3_1,2010,
3020,ARM.3_1,2011,
3021,ARM.3_1,2012,
3022,ARM.3_1,2013,
3023,ARM.3_1,2014,
3024,ARM.3_1,2015,
3025,ARM.4_1,1991,
3026,ARM.4_1,1992,
3027,ARM.4_1,1993,
3028,ARM.4_1,1994,
3029,ARM.4_1,1995,
3030,ARM.4_1,1996,
3031,ARM.4_1,1997,
3032,ARM.4_1,1998,
3033,ARM.4_1,1999,
3034,ARM.4_1,2000,
3035,ARM.4_1,2001,
3036,ARM.4_1,2002,
3037,ARM.4_1,2003,
3038,ARM.4_1,2004,
3039,ARM.4_1,2005,
3040,ARM.4_1,2006,
3041,ARM.4_1,2007,
3042,ARM.4_1,2008,
3043,ARM.4_1,2009,
3044,ARM.4_1,2010,
3045,ARM.4_1,2011,
3046,ARM.4_1,2012,
3047,ARM.4_1,2013,
3048,ARM.4_1,2014,
3049,ARM.4_1,2015,
3050,ARM.5_1,1991,1042046.7875000001
3051,ARM.5_1,1992,1039119.653125
3052,ARM.5_1,1993,1036192.51875
3053,ARM.5_1,1994,1033265.3843749999
3054,ARM.5_1,1995,1030338.25
3055,ARM.5_1,1996,1027411.1156250001
3056,ARM.5_1,1997,1024483.98125
3057,ARM.5_1,1998,1021556.846875
3058,ARM.5_1,1999,1018629.7124999999
3059,ARM.5_1,2000,1015702.578125
3060,ARM.5_1,2001,1012775.4437500001
3061,ARM.5_1,2002,1009848.309375
3062,ARM.5_1,2003,1006921.175
3063,ARM.5_1,2004,1003994.0406249999
3064,ARM.5_1,2005,1001066.90625
3065,ARM.5_1,2006,998741.509375
3066,ARM.5_1,2007,996416.1125
3067,ARM.5_1,2008,994090.715625
3068,ARM.5_1,2009,991765.31875
3069,ARM.5_1,2010,989439.921875
3070,ARM.5_1,2011,987114.525
3071,ARM.5_1,2012,984789.128125
3072,ARM.5_1,2013,982463.73125
3073,ARM.5_1,2014,980138.334375
3074,ARM.5_1,2015,977812.9375
3075,ARM.6_1,1991,
3076,ARM.6_1,1992,
3077,ARM.6_1,1993,
3078,ARM.6_1,1994,
3079,ARM.6_1,1995,
3080,ARM.6_1,1996,
3081,ARM.6_1,1997,
3082,ARM.6_1,1998,
3083,ARM.6_1,1999,
3084,ARM.6_1,2000,
3085,ARM.6_1,2001,
3086,ARM.6_1,2002,
3087,ARM.6_1,2003,
3088,ARM.6_1,2004,
3089,ARM.6_1,2005,
3090,ARM.6_1,2006,
3091,ARM.6_1,2007,
3092,ARM.6_1,2008,
3093,ARM.6_1,2009,
3094,ARM.6_1,2010,
3095,ARM.6_1,2011,
3096,ARM.6_1,2012,
3097,ARM.6_1,2013,
3098,ARM.6_1,2014,
3099,ARM.6_1,2015,
3100,ARM.7_1,1991,179039.865625
3101,ARM.7_1,1992,177767.60625
3102,ARM.7_1,1993,176495.346875
3103,ARM.7_1,1994,175223.0875
3104,ARM.7_1,1995,173950.828125
3105,ARM.7_1,1996,172678.56875
3106,ARM.7_1,1997,171406.309375
3107,ARM.7_1,1998,170134.05
3108,ARM.7_1,1999,168861.790625
3109,ARM.7_1,2000,167589.53125
3110,ARM.7_1,2001,166317.271875
3111,ARM.7_1,2002,165045.0125
3112,ARM.7_1,2003,163772.753125
3113,ARM.7_1,2004,162500.49375
3114,ARM.7_1,2005,161228.234375
3115,ARM.7_1,2006,160110.64375
3116,ARM.7_1,2007,158993.053125
3117,ARM.7_1,2008,157875.4625
3118,ARM.7_1,2009,156757.871875
3119,ARM.7_1,2010,155640.28125
3120,ARM.7_1,2011,154522.690625
3121,ARM.7_1,2012,153405.1
3122,ARM.7_1,2013,152287.509375
3123,ARM.7_1,2014,151169.91875
3124,ARM.7_1,2015,150052.328125
3125,ARM.8_1,1991,385104.6171875
3126,ARM.8_1,1992,382947.890625
3127,ARM.8_1,1993,380791.1640625
3128,ARM.8_1,1994,378634.4375
3129,ARM.8_1,1995,376477.7109375
3130,ARM.8_1,1996,374320.984375
3131,ARM.8_1,1997,372164.2578125
3132,ARM.8_1,1998,370007.53125
3133,ARM.8_1,1999,367850.8046875
3134,ARM.8_1,2000,365694.078125
3135,ARM.8_1,2001,363537.3515625
3136,ARM.8_1,2002,361380.625
3137,ARM.8_1,2003,359223.8984375
3138,ARM.8_1,2004,357067.171875
3139,ARM.8_1,2005,354910.4453125
3140,ARM.8_1,2006,352894.625
3141,ARM.8_1,2007,350878.8046875
3142,ARM.8_1,2008,348862.984375
3143,ARM.8_1,2009,346847.1640625
3144,ARM.8_1,2010,344831.34375
3145,ARM.8_1,2011,342815.5234375
3146,ARM.8_1,2012,340799.703125
3147,ARM.8_1,2013,338783.8828125
3148,ARM.8_1,2014,336768.0625
3149,ARM.8_1,2015,334752.2421875
3150,ARM.9_1,1991,217486.77421875
3151,ARM.9_1,1992,218350.53671875
3152,ARM.9_1,1993,219214.29921875
3153,ARM.9_1,1994,220078.06171875
3154,ARM.9_1,1995,220941.82421875
3155,ARM.9_1,1996,221805.58671875
3156,ARM.9_1,1997,222669.34921875002
3157,ARM.9_1,1998,223533.11171874998
3158,ARM.9_1,1999,224396.87421875
3159,ARM.9_1,2000,225260.63671875
3160,ARM.9_1,2001,226124.39921875
3161,ARM.9_1,2002,226988.16171875002
3162,ARM.9_1,2003,227851.92421874998
3163,ARM.9_1,2004,228715.68671875
3164,ARM.9_1,2005,229579.44921875
3165,ARM.9_1,2006,230330.9671875
3166,ARM.9_1,2007,231082.48515625
3167,ARM.9_1,2008,231834.003125
3168,ARM.9_1,2009,232585.52109375
3169,ARM.9_1,2010,233337.0390625
3170,ARM.9_1,2011,234088.55703125
3171,ARM.9_1,2012,234840.075
3172,ARM.9_1,2013,235591.59296875
3173,ARM.9_1,2014,236343.1109375
3174,ARM.9_1,2015,237094.62890625
3175,ARM.10_1,1991,153681.925
3176,ARM.10_1,1992,152414.803125
3177,ARM.10_1,1993,151147.68125
3178,ARM.10_1,1994,149880.559375
3179,ARM.10_1,1995,148613.4375
3180,ARM.10_1,1996,147346.315625
3181,ARM.10_1,1997,146079.19375
3182,ARM.10_1,1998,144812.071875
3183,ARM.10_1,1999,143544.95
3184,ARM.10_1,2000,142277.828125
3185,ARM.10_1,2001,141010.70625
3186,ARM.10_1,2002,139743.584375
3187,ARM.10_1,2003,138476.4625
3188,ARM.10_1,2004,137209.340625
3189,ARM.10_1,2005,135942.21875
3190,ARM.10_1,2006,134774.35625
3191,ARM.10_1,2007,133606.49375
3192,ARM.10_1,2008,132438.63125
3193,ARM.10_1,2009,131270.76875
3194,ARM.10_1,2010,130102.90625
3195,ARM.10_1,2011,128935.04375
3196,ARM.10_1,2012,127767.18125
3197,ARM.10_1,2013,126599.31875
3198,ARM.10_1,2014,125431.45625
3199,ARM.10_1,2015,124263.59375
3200,ARM.11_1,1991,
3201,ARM.11_1,1992,
3202,ARM.11_1,1993,
3203,ARM.11_1,1994,
3204,ARM.11_1,1995,
3205,ARM.11_1,1996,
3206,ARM.11_1,1997,
3207,ARM.11_1,1998,
3208,ARM.11_1,1999,
3209,ARM.11_1,2000,
3210,ARM.11_1,2001,
3211,ARM.11_1,2002,
3212,ARM.11_1,2003,
3213,ARM.11_1,2004,
3214,ARM.11_1,2005,
3215,ARM.11_1,2006,
3216,ARM.11_1,2007,
3217,ARM.11_1,2008,
3218,ARM.11_1,2009,
3219,ARM.11_1,2010,
3220,ARM.11_1,2011,
3221,ARM.11_1,2012,
3222,ARM.11_1,2013,
3223,ARM.11_1,2014,
3224,ARM.11_1,2015,
3225,ASM.1_1,1991,
3226,ASM.1_1,1992,
3227,ASM.1_1,1993,
3228,ASM.1_1,1994,
3229,ASM.1_1,1995,
3230,ASM.1_1,1996,
3231,ASM.1_1,1997,
3232,ASM.1_1,1998,
3233,ASM.1_1,1999,
3234,ASM.1_1,2000,
3235,ASM.1_1,2001,
3236,ASM.1_1,2002,
3237,ASM.1_1,2003,
3238,ASM.1_1,2004,
3239,ASM.1_1,2005,
3240,ASM.1_1,2006,
3241,ASM.1_1,2007,
3242,ASM.1_1,2008,
3243,ASM.1_1,2009,
3244,ASM.1_1,2010,
3245,ASM.1_1,2011,
3246,ASM.1_1,2012,
3247,ASM.1_1,2013,
3248,ASM.1_1,2014,
3249,ASM.1_1,2015,
3250,ASM.2_1,1991,
3251,ASM.2_1,1992,
3252,ASM.2_1,1993,
3253,ASM.2_1,1994,
3254,ASM.2_1,1995,
3255,ASM.2_1,1996,
3256,ASM.2_1,1997,
3257,ASM.2_1,1998,
3258,ASM.2_1,1999,
3259,ASM.2_1,2000,
3260,ASM.2_1,2001,
3261,ASM.2_1,2002,
3262,ASM.2_1,2003,
3263,ASM.2_1,2004,
3264,ASM.2_1,2005,
3265,ASM.2_1,2006,
3266,ASM.2_1,2007,
3267,ASM.2_1,2008,
3268,ASM.2_1,2009,
3269,ASM.2_1,2010,
3270,ASM.2_1,2011,
3271,ASM.2_1,2012,
3272,ASM.2_1,2013,
3273,ASM.2_1,2014,
3274,ASM.2_1,2015,
3275,ASM.3_1,1991,
3276,ASM.3_1,1992,
3277,ASM.3_1,1993,
3278,ASM.3_1,1994,
3279,ASM.3_1,1995,
3280,ASM.3_1,1996,
3281,ASM.3_1,1997,
3282,ASM.3_1,1998,
3283,ASM.3_1,1999,
3284,ASM.3_1,2000,
3285,ASM.3_1,2001,
3286,ASM.3_1,2002,
3287,ASM.3_1,2003,
3288,ASM.3_1,2004,
3289,ASM.3_1,2005,
3290,ASM.3_1,2006,
3291,ASM.3_1,2007,
3292,ASM.3_1,2008,
3293,ASM.3_1,2009,
3294,ASM.3_1,2010,
3295,ASM.3_1,2011,
3296,ASM.3_1,2012,
3297,ASM.3_1,2013,
3298,ASM.3_1,2014,
3299,ASM.3_1,2015,
3300,ASM.4_1,1991,
3301,ASM.4_1,1992,
3302,ASM.4_1,1993,
3303,ASM.4_1,1994,
3304,ASM.4_1,1995,
3305,ASM.4_1,1996,
3306,ASM.4_1,1997,
3307,ASM.4_1,1998,
3308,ASM.4_1,1999,
3309,ASM.4_1,2000,
3310,ASM.4_1,2001,
3311,ASM.4_1,2002,
3312,ASM.4_1,2003,
3313,ASM.4_1,2004,
3314,ASM.4_1,2005,
3315,ASM.4_1,2006,
3316,ASM.4_1,2007,
3317,ASM.4_1,2008,
3318,ASM.4_1,2009,
3319,ASM.4_1,2010,
3320,ASM.4_1,2011,
3321,ASM.4_1,2012,
3322,ASM.4_1,2013,
3323,ASM.4_1,2014,
3324,ASM.4_1,2015,
3325,ATF.1_1,1991,
3326,ATF.1_1,1992,
3327,ATF.1_1,1993,
3328,ATF.1_1,1994,
3329,ATF.1_1,1995,
3330,ATF.1_1,1996,
3331,ATF.1_1,1997,
3332,ATF.1_1,1998,
3333,ATF.1_1,1999,
3334,ATF.1_1,2000,
3335,ATF.1_1,2001,
3336,ATF.1_1,2002,
3337,ATF.1_1,2003,
3338,ATF.1_1,2004,
3339,ATF.1_1,2005,
3340,ATF.1_1,2006,
3341,ATF.1_1,2007,
3342,ATF.1_1,2008,
3343,ATF.1_1,2009,
3344,ATF.1_1,2010,
3345,ATF.1_1,2011,
3346,ATF.1_1,2012,
3347,ATF.1_1,2013,
3348,ATF.1_1,2014,
3349,ATF.1_1,2015,
3350,ATF.2_1,1991,
3351,ATF.2_1,1992,
3352,ATF.2_1,1993,
3353,ATF.2_1,1994,
3354,ATF.2_1,1995,
3355,ATF.2_1,1996,
3356,ATF.2_1,1997,
3357,ATF.2_1,1998,
3358,ATF.2_1,1999,
3359,ATF.2_1,2000,
3360,ATF.2_1,2001,
3361,ATF.2_1,2002,
3362,ATF.2_1,2003,
3363,ATF.2_1,2004,
3364,ATF.2_1,2005,
3365,ATF.2_1,2006,
3366,ATF.2_1,2007,
3367,ATF.2_1,2008,
3368,ATF.2_1,2009,
3369,ATF.2_1,2010,
3370,ATF.2_1,2011,
3371,ATF.2_1,2012,
3372,ATF.2_1,2013,
3373,ATF.2_1,2014,
3374,ATF.2_1,2015,
3375,ATF.3_1,1991,
3376,ATF.3_1,1992,
3377,ATF.3_1,1993,
3378,ATF.3_1,1994,
3379,ATF.3_1,1995,
3380,ATF.3_1,1996,
3381,ATF.3_1,1997,
3382,ATF.3_1,1998,
3383,ATF.3_1,1999,
3384,ATF.3_1,2000,
3385,ATF.3_1,2001,
3386,ATF.3_1,2002,
3387,ATF.3_1,2003,
3388,ATF.3_1,2004,
3389,ATF.3_1,2005,
3390,ATF.3_1,2006,
3391,ATF.3_1,2007,
3392,ATF.3_1,2008,
3393,ATF.3_1,2009,
3394,ATF.3_1,2010,
3395,ATF.3_1,2011,
3396,ATF.3_1,2012,
3397,ATF.3_1,2013,
3398,ATF.3_1,2014,
3399,ATF.3_1,2015,
3400,ATF.4_1,1991,0.0
3401,ATF.4_1,1992,0.0
3402,ATF.4_1,1993,0.0
3403,ATF.4_1,1994,0.0
3404,ATF.4_1,1995,0.0
3405,ATF.4_1,1996,0.0
3406,ATF.4_1,1997,0.0
3407,ATF.4_1,1998,0.0
3408,ATF.4_1,1999,0.0
3409,ATF.4_1,2000,0.0
3410,ATF.4_1,2001,0.0
3411,ATF.4_1,2002,0.0
3412,ATF.4_1,2003,0.0
3413,ATF.4_1,2004,0.0
3414,ATF.4_1,2005,0.0
3415,ATF.4_1,2006,0.0
3416,ATF.4_1,2007,0.0
3417,ATF.4_1,2008,0.0
3418,ATF.4_1,2009,0.0
3419,ATF.4_1,2010,0.0
3420,ATF.4_1,2011,0.0
3421,ATF.4_1,2012,0.0
3422,ATF.4_1,2013,0.0
3423,ATF.4_1,2014,0.0
3424,ATF.4_1,2015,0.0
3425,ATG.1_1,1991,5278.19951171875
3426,ATG.1_1,1992,5242.39951171875
3427,ATG.1_1,1993,5206.59951171875
3428,ATG.1_1,1994,5170.79951171875
3429,ATG.1_1,1995,5134.99951171875
3430,ATG.1_1,1996,5099.19951171875
3431,ATG.1_1,1997,5063.39951171875
3432,ATG.1_1,1998,5027.59951171875
3433,ATG.1_1,1999,4991.79951171875
3434,ATG.1_1,2000,4955.99951171875
3435,ATG.1_1,2001,4920.19951171875
3436,ATG.1_1,2002,4884.39951171875
3437,ATG.1_1,2003,4848.59951171875
3438,ATG.1_1,2004,4812.79951171875
3439,ATG.1_1,2005,4776.99951171875
3440,ATG.1_1,2006,4812.199609375
3441,ATG.1_1,2007,4847.39970703125
3442,ATG.1_1,2008,4882.5998046875
3443,ATG.1_1,2009,4917.79990234375
3444,ATG.1_1,2010,4953.0
3445,ATG.1_1,2011,4988.20009765625
3446,ATG.1_1,2012,5023.4001953125
3447,ATG.1_1,2013,5058.60029296875
3448,ATG.1_1,2014,5093.800390625
3449,ATG.1_1,2015,5129.00048828125
3450,ATG.2_1,1991,
3451,ATG.2_1,1992,
3452,ATG.2_1,1993,
3453,ATG.2_1,1994,
3454,ATG.2_1,1995,
3455,ATG.2_1,1996,
3456,ATG.2_1,1997,
3457,ATG.2_1,1998,
3458,ATG.2_1,1999,
3459,ATG.2_1,2000,
3460,ATG.2_1,2001,
3461,ATG.2_1,2002,
3462,ATG.2_1,2003,
3463,ATG.2_1,2004,
3464,ATG.2_1,2005,
3465,ATG.2_1,2006,
3466,ATG.2_1,2007,
