,region,time,yields
633,AFG.19_1,2003,0.0563167929649353
634,AFG.19_1,2004,0.05941334366798401
635,AFG.19_1,2005,
636,AFG.19_1,2006,0.06192475184798241
637,AFG.19_1,2007,0.11006937175989151
638,AFG.19_1,2008,0.1417381465435028
639,AFG.19_1,2009,0.03446396812796593
640,AFG.19_1,2010,0.0624987930059433
641,AFG.19_1,2011,
642,AFG.19_1,2012,
643,AFG.19_1,2013,
644,AFG.19_1,2014,
645,AFG.19_1,2015,
646,AFG.20_1,1982,
647,AFG.20_1,1983,
648,AFG.20_1,1984,
649,AFG.20_1,1985,
650,AFG.20_1,1986,
651,AFG.20_1,1987,
652,AFG.20_1,1988,
653,AFG.20_1,1989,
654,AFG.20_1,1990,
655,AFG.20_1,1991,
656,AFG.20_1,1992,
657,AFG.20_1,1993,
658,AFG.20_1,1994,
659,AFG.20_1,1995,
660,AFG.20_1,1996,
661,AFG.20_1,1997,
662,AFG.20_1,1998,
663,AFG.20_1,1999,
664,AFG.20_1,2000,
665,AFG.20_1,2001,
666,AFG.20_1,2002,
667,AFG.20_1,2003,
668,AFG.20_1,2004,
669,AFG.20_1,2005,
670,AFG.20_1,2006,
671,AFG.20_1,2007,
672,AFG.20_1,2008,
673,AFG.20_1,2009,
674,AFG.20_1,2010,
675,AFG.20_1,2011,
676,AFG.20_1,2012,
677,AFG.20_1,2013,
678,AFG.20_1,2014,
679,AFG.20_1,2015,
680,AFG.21_1,1982,
681,AFG.21_1,1983,
682,AFG.21_1,1984,
683,AFG.21_1,1985,
684,AFG.21_1,1986,
685,AFG.21_1,1987,
686,AFG.21_1,1988,
687,AFG.21_1,1989,
688,AFG.21_1,1990,
689,AFG.21_1,1991,
690,AFG.21_1,1992,
691,AFG.21_1,1993,
692,AFG.21_1,1994,
693,AFG.21_1,1995,
694,AFG.21_1,1996,
695,AFG.21_1,1997,
696,AFG.21_1,1998,
697,AFG.21_1,1999,
698,AFG.21_1,2000,
699,AFG.21_1,2001,
700,AFG.21_1,2002,
701,AFG.21_1,2003,
702,AFG.21_1,2004,
703,AFG.21_1,2005,
704,AFG.21_1,2006,
705,AFG.21_1,2007,
706,AFG.21_1,2008,
707,AFG.21_1,2009,
708,AFG.21_1,2010,
709,AFG.21_1,2011,
710,AFG.21_1,2012,
711,AFG.21_1,2013,
712,AFG.21_1,2014,
713,AFG.21_1,2015,
714,AFG.22_1,1982,1.5829731623331706
715,AFG.22_1,1983,1.3705224891503651
716,AFG.22_1,1984,1.4324265817801158
717,AFG.22_1,1985,1.8474969069163005
718,AFG.22_1,1986,2.1433531045913696
719,AFG.22_1,1987,2.382848799228668
720,AFG.22_1,1988,1.400295654932658
721,AFG.22_1,1989,1.1747529904047649
722,AFG.22_1,1990,0.8838034669558207
723,AFG.22_1,1991,1.7065348426500957
724,AFG.22_1,1992,1.39937820037206
725,AFG.22_1,1993,1.4225642184416454
726,AFG.22_1,1994,1.3396172722180684
