"","boot","coef_var","coef_interact"
"138",138,-0.138697634841784,0.00302224847507756
"139",139,-0.112148637223137,0.00232476862037228
"140",140,-0.115432371612003,0.00260211306185338
"141",141,-0.0973390968703654,0.00183322468746676
"142",142,-0.117336216769598,0.0022593760399613
"143",143,-0.122006537437959,0.00237562539910741
"144",144,-0.134351750517736,0.00328759190558698
"145",145,-0.0845807814533186,0.00114111203220404
"146",146,-0.136321294007576,0.00335988551324674
"147",147,-0.106670152028471,0.00203119276151348
"148",148,-0.0929078185230449,0.00128398397978077
"149",149,-0.0987648671182996,0.00168535249132899
"150",150,-0.128098712480303,0.00300632242061154
"151",151,-0.119947492508557,0.00230211724629466
"152",152,-0.116503827663993,0.00247556705265514
"153",153,-0.105894290517482,0.00176226888788401
"154",154,-0.111570064295859,0.00234954077288643
"155",155,-0.123159548491233,0.0024642546981529
"156",156,-0.104225213957131,0.00152800093085296
"157",157,-0.124313939773898,0.00245960684831901
"158",158,-0.109043157316826,0.00224622108089341
"159",159,-0.112970319979755,0.00240831836737204
"160",160,-0.141815919140908,0.00344460484992595
"161",161,-0.113212502491018,0.00235734057479127
"162",162,-0.0846725678286739,0.000885113336253337
"163",163,-0.123009049170064,0.00274151906796466
"164",164,-0.112072899472692,0.00222397597894764
"165",165,-0.120353821142208,0.00245517944030056
"166",166,-0.128500984238087,0.00282740446436093
"167",167,-0.107895311963826,0.0022949527328362
"168",168,-0.128786640925718,0.00276373910083568
"169",169,-0.0729778657263481,0.000560332136679629
"170",170,-0.0793061977561997,0.000896998831229763
"171",171,-0.0807646315930119,0.00117411258270327
"172",172,-0.104188469587624,0.00187783176169807
"173",173,-0.12136912374971,0.00231176199381452
"174",174,-0.130060000476431,0.0030349094771101
"175",175,-0.103155392186264,0.00209843706985185
"176",176,-0.0978156717913813,0.00190423484843031
"177",177,-0.103852166057415,0.00184568898377406
"178",178,-0.131241541350456,0.00239435793650899
"179",179,-0.121924893814666,0.00250416141342837
"180",180,-0.113670946995609,0.00239063076002915
"181",181,-0.098506343831519,0.00159202718951854
"182",182,-0.103767276007674,0.0016127748529442
"183",183,-0.105151435557188,0.00186697049767921
"184",184,-0.100139521092009,0.00150233470092525
"185",185,-0.123740118947763,0.00254023684527034
"186",186,-0.0991710369692752,0.00158434657059334
"187",187,-0.123639869287331,0.00308816125038233
"188",188,-0.117124899310903,0.00248180069019371
"189",189,-0.116257844066184,0.00205863070047665
"190",190,-0.115029680139729,0.00239497140315398
"191",191,-0.111159730166668,0.00200456320957958
"192",192,-0.120361772283297,0.00237051871649775
"193",193,-0.0888038461415224,0.00159292986775999
"194",194,-0.083798057639447,0.00127697834583093
"195",195,-0.118796195566973,0.00260344503451159
"196",196,-0.149456423735917,0.00377876456214719
"197",197,-0.10832394127638,0.00217479078883859
"198",198,-0.126321155389018,0.00282312878557224
"199",199,-0.112819087003753,0.0024315472151595
"200",200,-0.10880056414728,0.00214031514202805
"201",201,-0.108131512813671,0.002151182495338
"202",202,-0.134938578397022,0.00299808336750308
"203",203,-0.0956235242533771,0.00182463169358018
"204",204,-0.135033252292623,0.00325807095887804
"205",205,-0.134662191196232,0.00334736967559421
"206",206,-0.100110312100813,0.0018103822524571
"207",207,-0.121255782274257,0.00241345186200645
"208",208,-0.127331224969223,0.00260982084596614
"209",209,-0.10619625442299,0.00194945431676088
"210",210,-0.126972935790476,0.002824833577976
"211",211,-0.10367105873119,0.00174325998284551
"212",212,-0.0852044389959248,0.00110720189395211
"213",213,-0.100565142662046,0.00122079947401369
"214",214,-0.102749617437796,0.00201421525030338
"215",215,-0.112157365722509,0.00251354712292461
"216",216,-0.126538446676129,0.00312026003891481
"217",217,-0.0983720376400266,0.00194605725046965
"218",218,-0.107779463089093,0.00183116532677902
"219",219,-0.117132830468106,0.00244487961855828
"220",220,-0.104448842973902,0.00168773049199755
"221",221,-0.0934430870567326,0.0017059376141451
"222",222,-0.109703985559717,0.00222246544912924
"223",223,-0.116818925461062,0.00263165523369972
"224",224,-0.13550265394645,0.00336089087095047
"225",225,-0.129885348231782,0.00303248210963194
"226",226,-0.111036263566246,0.00180669537911897
"227",227,-0.114073654757211,0.0020199514189973
"228",228,-0.118666997382692,0.00234325316804256
"229",229,-0.0786626961267269,0.000848521616432286
"230",230,-0.100637471238398,0.00176245738911997
"231",231,-0.0904050134402284,0.0013743101645946
"232",232,-0.130805983738533,0.00267716882328348
"233",233,-0.0953326392572367,0.00152467899701431
"234",234,-0.101005728921713,0.00224517053859534
"235",235,-0.136024579453735,0.00336469584489872
"236",236,-0.0756779011857389,0.00059571048310485
"237",237,-0.117056371735081,0.00211711785105696
"238",238,-0.138701042725192,0.00286680226122907
"239",239,-0.10143701162643,0.00197444393383914
"240",240,-0.100570341432343,0.00165203069853233
"241",241,-0.141126769182769,0.00337357419745919
"242",242,-0.121510087823365,0.00284052358776395
"243",243,-0.0926611246425963,0.00174178787849679
"244",244,-0.106200068953013,0.00196309551252753
"245",245,-0.102502010444752,0.00209672915482099
"246",246,-0.10354061053386,0.00178157381542896
"247",247,-0.102934976446671,0.00233982166040909
"248",248,-0.128456357073192,0.00279809340496322
"249",249,-0.131996054322556,0.00292843190347736
"250",250,-0.081149668480292,0.000765674440714012
"251",251,-0.124357133567981,0.0026194957068704
"252",252,-0.116758457831816,0.0021018569074148
"253",253,-0.112740752426351,0.00250923622641351
"254",254,-0.126592478766605,0.00268441324289665
"255",255,-0.116760946772628,0.00219366598126599
"256",256,-0.122331024824153,0.00286030716319572
"257",257,-0.126609399687972,0.00277479194310346
"258",258,-0.12127231662439,0.00254911867612617
"259",259,-0.110524880943602,0.00205583858130715
"260",260,-0.0962134189364229,0.00136196031828131
"261",261,-0.108957602722302,0.00245123403396325
"262",262,-0.0992503040174611,0.00184446639737209
"263",263,-0.119048994152679,0.0022755232243666
"264",264,-0.130757862749251,0.00255096346708437
"265",265,-0.0902603815788826,0.00149608135448226
"266",266,-0.1147611438984,0.00232174838818419
"267",267,-0.118334672325089,0.00232260247505463
"268",268,-0.134650639974874,0.00335532228692008
"269",269,-0.129624943146172,0.0033990306334616
"270",270,-0.109305615853487,0.00231525428259449
"271",271,-0.110243579548578,0.00218482726807467
"272",272,-0.105820947713541,0.00262686340153211
"273",273,-0.0970958485182681,0.0018651917025598
"274",274,-0.111826104748711,0.00221033645107955
"275",275,-0.0915185017116391,0.00135512368336627
"276",276,-0.132849853629851,0.00292753833604419
"277",277,-0.11874713595649,0.00252173237081394
"278",278,-0.124557634640566,0.0029418530575871
"279",279,-0.0988577621090592,0.0017281846157681
"280",280,-0.103664318577006,0.0017463871017284
"281",281,-0.0884989797155896,0.00146083286043115
"282",282,-0.161068673955628,0.00358053428440603
"283",283,-0.108189688716732,0.00214665990495058
"284",284,-0.131422643533467,0.00272600467475811
"285",285,-0.0898327412505105,0.00154786022913867
"286",286,-0.130333270933015,0.00294029655327052
"287",287,-0.101304755106374,0.0014325647091805
"288",288,-0.0935785330552374,0.00183712883554382
"289",289,-0.108362526329813,0.00197966122774697
"290",290,-0.105195644952815,0.00168387405677785
"291",291,-0.136719642517687,0.00304347558072408
"292",292,-0.144054367472795,0.00327567381789317
"293",293,-0.115857510885979,0.00225991146798126
"294",294,-0.098404896247642,0.00162399911124017
"295",295,-0.113974585540041,0.00276154924964768
"296",296,-0.103431329984273,0.00173052413086048
"297",297,-0.114737797318288,0.00224968918819947
"298",298,-0.127847561034997,0.00242508954837673
"299",299,-0.0869518129584341,0.00112093396594608
"300",300,-0.116338721307237,0.00255637071640237
"301",301,-0.0963844332705864,0.00162777638855011
"302",302,-0.112006043339807,0.00240962409618342
"303",303,-0.0907481955808836,0.00155793585412314
"304",304,-0.0936838898749208,0.000949127792816487
"305",305,-0.122630721394848,0.00247132945008996
"306",306,-0.0817822372476846,0.00105330021056323
"307",307,-0.0936834548157764,0.00162277256645932
"308",308,-0.107240256346562,0.00185437493349628
"309",309,-0.0837582544412232,0.00148971750943481
"310",310,-0.117475278142626,0.00245452696354419
"311",311,-0.106767232106541,0.00234152251749295
"312",312,-0.137127028714655,0.0031369159039702
"313",313,-0.099668696772106,0.00176680865684871
"314",314,-0.133663663080717,0.00312769226243921
"315",315,-0.116478157894283,0.00243013414486548
"316",316,-0.116724594652344,0.0019607010044453
"317",317,-0.122201608679221,0.00257558649047664
"318",318,-0.100186423359222,0.00173762624291977
"319",319,-0.11662316865872,0.00203392273890807
"320",320,-0.120862654870934,0.00280565446663535
"321",321,-0.0956908540016836,0.00151828744355204
"322",322,-0.13611560082566,0.00334262347995482
"323",323,-0.0874106374549157,0.00119078830226692
"324",324,-0.12377714760151,0.00276875432753514
"325",325,-0.11100461562632,0.00231123733680743
"326",326,-0.11558452079625,0.00231046647268031
"327",327,-0.113958414149583,0.00298647737119707
"328",328,-0.118407403296846,0.0024736294615949
"329",329,-0.119966571951742,0.00226339927863964
"330",330,-0.152343362346785,0.00331081153638569
"331",331,-0.106143651999226,0.0018801294502098
"332",332,-0.0807765734938598,0.000717315684163666
"333",333,-0.101974826367074,0.00190729238871313
"334",334,-0.118601570476566,0.00250048051628816
"335",335,-0.0741981493300455,0.000738863028564213
"336",336,-0.085721237725536,0.00128499400863795
"337",337,-0.10605607448025,0.00199042672098256
"338",338,-0.108759684053399,0.00250616329326583
"339",339,-0.114113473749262,0.00234488758914402
"340",340,-0.117618377835939,0.00238512527633667
"341",341,-0.0975000951456015,0.00181302916438175
"342",342,-0.138512043500231,0.00344320677834796
"343",343,-0.113595351843387,0.00256336221586895
"344",344,-0.102791038245733,0.00204405932922959
"345",345,-0.104378486545413,0.00196025985028902
"346",346,-0.132281845722246,0.00333583446289288
"347",347,-0.101931825346963,0.00165024679788363
"348",348,-0.154134568008261,0.00394807215893103
"349",349,-0.0758358017058532,0.00099311957870268
"350",350,-0.100188473598501,0.00154602747461853
"351",351,-0.110424393588702,0.00213058306713839
"352",352,-0.1404526125202,0.00286313479865313
"353",353,-0.117704930091061,0.00262559771692394
"354",354,-0.127908012947906,0.00269037024573109
"355",355,-0.11223083499176,0.00225955702093069
"356",356,-0.111697029115839,0.00221431125551165
"357",357,-0.115102481251577,0.00188379951460791
"358",358,-0.0972777538549484,0.00184593681159369
"359",359,-0.131862354615099,0.00225106517587579
"360",360,-0.125349491129842,0.00275097364081644
"361",361,-0.121310512573475,0.00261040636581318
"362",362,-0.134694263738361,0.00331884723991165
"363",363,-0.142227326887272,0.00328034310981158
"364",364,-0.143884192084532,0.00320034503625522
"365",365,-0.0993803742715159,0.00191418476611468
"366",366,-0.126385082055475,0.00275330683789266
"367",367,-0.132144222623979,0.00301558040407393
"368",368,-0.118478987998047,0.00247384650602251
"369",369,-0.108033003558041,0.00204852280228926
"370",370,-0.123377152883589,0.00267867820488373
"371",371,-0.123038308224814,0.00278118515456578
"372",372,-0.107176192127685,0.00236545027376531
"373",373,-0.119696837548433,0.00249929603811359
"374",374,-0.112226444481462,0.00216820579927013
"375",375,-0.0991107384447238,0.00186631115479383
"376",376,-0.108249784944903,0.00214960593268423
"377",377,-0.119613859398031,0.00255446352774241
"378",378,-0.133094268357295,0.00267957224851077
"379",379,-0.10149010304823,0.00165358664152266
"380",380,-0.0922185563040846,0.00161617427293698
"381",381,-0.0963237554083336,0.00128834659420434
"382",382,-0.0865536129672785,0.00126887824334967
"383",383,-0.132609907328235,0.00320263125414009
"384",384,-0.101265083441323,0.00186546825527157
"385",385,-0.148259877939551,0.00374861460791846
"386",386,-0.129142131900485,0.00269783047447154
"387",387,-0.0938901411542588,0.0014172378896291
"388",388,-0.137366675309072,0.00332611607963481
"389",389,-0.113330638215982,0.00198093023083306
"390",390,-0.130553768949813,0.0029953821127815
"391",391,-0.0979093061969587,0.00167827866249061
"392",392,-0.0859735887885541,0.0011371960809638
"393",393,-0.0970242720701425,0.00155486726749593
"394",394,-0.108237029106192,0.00232978041140509
"395",395,-0.112171879837989,0.0021996235967567
"396",396,-0.114912935085665,0.00202216179545002
"397",397,-0.115773816258603,0.00265221332813851
"398",398,-0.116079449937732,0.00253621428230036
"399",399,-0.10440625798761,0.00206268493558538
"400",400,-0.0870965141238143,0.00131098998083273
"401",401,-0.145818043972756,0.00293469715762215
"402",402,-0.116206959594399,0.0020928484289129
"403",403,-0.0996640108096399,0.00182366013797419
"404",404,-0.124190383942995,0.00275170383604687
"405",405,-0.112586562539121,0.00212373576846138
"406",406,-0.101171656039913,0.00167252978797398
"407",407,-0.119923726321283,0.00262861850588188
"408",408,-0.0704451733776489,0.000486713559497218
"409",409,-0.150401890793152,0.00384273996182211
"410",410,-0.133639023266478,0.00331745604121127
"411",411,-0.116925458838293,0.00215788123766579
"412",412,-0.108103866167962,0.00207555339743844
"413",413,-0.14214457069649,0.00321734455066361
"414",414,-0.124132914072591,0.00236921254345359
"415",415,-0.124723440669611,0.0025035126289248
"416",416,-0.111766782085708,0.00238011084181227
"417",417,-0.137437347456372,0.00309393268652767
"418",418,-0.12701013967927,0.00295658363820343
"419",419,-0.0963871224086811,0.00172140981875752
"420",420,-0.0866499800972982,0.00120442533231676
"421",421,-0.110829107662065,0.00214535303970732
"422",422,-0.111426804051206,0.00209862406786371
"423",423,-0.133064146506569,0.00274127180593779
"424",424,-0.118682813615069,0.00218832439003192
"425",425,-0.108982846335211,0.00218160886795133
"426",426,-0.123951229227317,0.00309469066547713
"427",427,-0.118939405566043,0.00247323520523613
"428",428,-0.106995171236878,0.00223876347846784
"429",429,-0.121184366124898,0.0028809649832841
"430",430,-0.116221893223933,0.00234907709488439
"431",431,-0.107530757217637,0.00191877727631091
"432",432,-0.110670526957109,0.00219375534339746
"433",433,-0.0980764263133897,0.00188405308330836
"434",434,-0.0845364641750473,0.00126774345452338
"435",435,-0.128843294166185,0.00331279659478146
"436",436,-0.124722774245032,0.00286457094239201
"437",437,-0.117550553046524,0.00247396172456104
"438",438,-0.101125494973054,0.00197441817022822
"439",439,-0.09093673922962,0.00165462520726083
"440",440,-0.138250249388599,0.00327286648036544
"441",441,-0.126236616978252,0.00297597170254958
"442",442,-0.100973673270397,0.00179838998688616
"443",443,-0.126838941269813,0.00290603788216551
"444",444,-0.118504658697282,0.00248918074101935
"445",445,-0.115708405080613,0.00268884953562022
"446",446,-0.113082867660769,0.0024240173448263
"447",447,-0.0993351335662249,0.00159425305873667
"448",448,-0.129350753213348,0.00299313267591108
"449",449,-0.112852684035596,0.0020293880393989
"450",450,-0.105121003511457,0.00212978289408113
"451",451,-0.121309978948738,0.00291802125312595
"452",452,-0.103027596209517,0.001948150068658
"453",453,-0.094181269003645,0.00139693796029087
"454",454,-0.161634097407724,0.00369057143649506
"455",455,-0.10743892654693,0.00189148917575914
"456",456,-0.104667742185488,0.00189928048903776
"457",457,-0.103489903171364,0.00225086397933983
"458",458,-0.106284753337938,0.00200573291664069
"459",459,-0.102664677634586,0.00155761005564284
"460",460,-0.104800183952585,0.00191228933033485
"461",461,-0.0992618955713833,0.00151560774554178
"462",462,-0.134520925583175,0.00314228864463856
"463",463,-0.126050204702196,0.00270708372231695
"464",464,-0.0982065721584922,0.0019957275573676
"465",465,-0.12989224994307,0.00266993565231557
"466",466,-0.118280674470915,0.00236895551167267
"467",467,-0.124083564494292,0.00262694470286728
"468",468,-0.0933316883383402,0.00145138587226074
"469",469,-0.0991158549841958,0.00129948861769144
"470",470,-0.132444149629378,0.00281258756967395
"471",471,-0.0956241753341856,0.00150316321999886
"472",472,-0.113525402345191,0.00227353285464794
"473",473,-0.125655615750151,0.00287476931574869
"474",474,-0.118033229655282,0.00269879536182104
"475",475,-0.108914703748879,0.00210145077395949
"476",476,-0.139396221057473,0.00347242587548726
"477",477,-0.141719615402743,0.00338228888020917
"478",478,-0.0984863276592072,0.00221456584944475
"479",479,-0.101626927471534,0.0018110715870141
"480",480,-0.100285127141266,0.00172251308813998
"481",481,-0.0903808437461202,0.00147275125309735
"482",482,-0.109588232907564,0.00205759575758405
"483",483,-0.130815695858869,0.00280518322383615
"484",484,-0.135693567908994,0.00337523513473338
"485",485,-0.106013066815889,0.00236293053247502
"486",486,-0.098144117401646,0.0017811510393355
"487",487,-0.123146911810728,0.00269628942363304
"488",488,-0.115951624506221,0.00273758755352909
"489",489,-0.12237528176007,0.00249387007245233
"490",490,-0.121245096346544,0.00274679013475506
"491",491,-0.106687832284212,0.00213022186020426
"492",492,-0.112344223632563,0.00222579042073305
"493",493,-0.114256353426902,0.00219423108326522
"494",494,-0.108498061644516,0.00204147493128119
"495",495,-0.146906031641601,0.00349722336459768
"496",496,-0.12072843745201,0.0027946177322775
"497",497,-0.143280932230381,0.00348420968891644
"498",498,-0.104712169758032,0.00171462481237064
"499",499,-0.114148669740711,0.00216843868874944
"500",500,-0.124298695983387,0.00228204093207818
"501",501,-0.101428014340205,0.0015587290880076
"502",502,-0.141318151242936,0.00311994199690394
"503",503,-0.120119182333874,0.00258388022380411
"504",504,-0.111285340580646,0.00214870027361977
"505",505,-0.107800347562056,0.00229407210214918
"506",506,-0.109173489244712,0.00166496201520118
"507",507,-0.111620450741013,0.00225816371790453
"508",508,-0.114504872566953,0.00217105562034387
"509",509,-0.108001127254217,0.00173011140801804
"510",510,-0.145185048559416,0.00334215515649784
"511",511,-0.130743346240698,0.00279924160820825
"512",512,-0.1039150209216,0.00221731967464895
"513",513,-0.132706796267576,0.0028057302919173
"514",514,-0.0951801162476426,0.00148835017262424
"515",515,-0.154820329148056,0.00388769849585433
"516",516,-0.0969605359934079,0.00162108396882556
"517",517,-0.128861528736158,0.00303187970689706
"518",518,-0.0795727922058356,0.000885192040902941
"519",519,-0.12142239623078,0.00224980988846404
"520",520,-0.108100657819537,0.00195332723624716
"521",521,-0.113944953623893,0.00233547701829364
"522",522,-0.102839065526941,0.0019306570441215
"523",523,-0.0964828090422847,0.00174758221864482
"524",524,-0.106660721718733,0.00225182040983046
"525",525,-0.129724590523894,0.00330418190423283
"526",526,-0.105216496532421,0.0018355349397747
"527",527,-0.121310481206663,0.00267353178994678
"528",528,-0.115250394023479,0.00269399285003873
"529",529,-0.102838623635604,0.00236879537888163
"530",530,-0.0943934670907895,0.00152788910275225
"531",531,-0.102752665734671,0.00186488733990664
"532",532,-0.135935033534344,0.00327374432952163
"533",533,-0.0964248711195757,0.00139036320612973
"534",534,-0.0768767530653418,0.00106803482322068
"535",535,-0.139180128499905,0.00346259033978891
"536",536,-0.110221630233932,0.00224183210096092
"537",537,-0.111944825192384,0.00269886663579515
"538",538,-0.124426130985149,0.00245535141288251
"539",539,-0.107636328573295,0.00186314412834009
"540",540,-0.0827323407734195,0.00125467672731514
"541",541,-0.106205913288948,0.00189140473015677
"542",542,-0.090901245172756,0.00150735832935302
"543",543,-0.114924731766613,0.00225340997071734
"544",544,-0.0951337336472927,0.00151541505914299
"545",545,-0.128494380556805,0.00353762879993036
"546",546,-0.111492766748992,0.00204058484048265
"547",547,-0.113272002146816,0.00211969204992962
"548",548,-0.104812482387273,0.00216196499700273
"549",549,-0.124939050722812,0.00247480278178764
"550",550,-0.142712449504295,0.00352428876350728
"551",551,-0.137905515866901,0.00353930960084815
"552",552,-0.10624825952945,0.00228328406643176
"553",553,-0.111093525098074,0.0021439644410649
"554",554,-0.0909209975893718,0.00172671521520166
"555",555,-0.103273750835363,0.00210203433028749
"556",556,-0.0877563998511463,0.00126816552422361
"557",557,-0.0814800012303808,0.00088213555798253
"558",558,-0.0869550704272224,0.00124547836231295
"559",559,-0.108497956855777,0.00171159845806315
"560",560,-0.124375573006578,0.00319309798009598
"561",561,-0.100655514992513,0.00157879761373855
"562",562,-0.102312491056934,0.00175761563513868
"563",563,-0.14486060277196,0.00362525785462164
"564",564,-0.122335813923601,0.00277148559200717
"565",565,-0.103380033214334,0.00175780032803639
"566",566,-0.149740640574035,0.00360037246814754
"567",567,-0.111677625799834,0.00190943142548879
"568",568,-0.101713458970316,0.00186959019600229
"569",569,-0.10519894104496,0.0017791497297517
"570",570,-0.129128588271008,0.0027830550274499
"571",571,-0.0829424516241141,0.00130412347599686
"572",572,-0.118158181223322,0.002794534351352
"573",573,-0.105772376349886,0.00216138280901668
"574",574,-0.122817619168456,0.00280262829681887
"575",575,-0.133891001898804,0.0033864324484008
"576",576,-0.107858468993417,0.0016706605594984
"577",577,-0.0870361215480102,0.00111029689821294
"578",578,-0.112328786468942,0.00203807563930731
"579",579,-0.141397486989019,0.00321844446567272
"580",580,-0.119828148686783,0.00254566455384446
"581",581,-0.109379210070588,0.00182080761478575
"582",582,-0.0863109009069808,0.00140685446910005
"583",583,-0.0977668095803923,0.00169007946037425
"584",584,-0.105688929798013,0.00216443088163634
"585",585,-0.106760767754523,0.00203873863224936
"586",586,-0.0788697080429154,0.000869125971494233
"587",587,-0.121019621261638,0.0024324142134245
"588",588,-0.112571538517085,0.00215476611883714
"589",589,-0.139989246658052,0.00348663278098411
"590",590,-0.126486086174904,0.00258602467451167
"591",591,-0.106080163937594,0.00187175851204413
"592",592,-0.090327673140658,0.00151678117774054
"593",593,-0.134476815261152,0.0030828221393503
"594",594,-0.11553261557795,0.00239174414067486
"595",595,-0.117298605777752,0.00224126221321355
"596",596,-0.0910771545237562,0.00143753642935509
"597",597,-0.123630394926689,0.0023334926092549
"598",598,-0.110683441566086,0.00216562978924238
"599",599,-0.0842397879631959,0.00102128620962939
"600",600,-0.117291471358884,0.00235717566111585
"601",601,-0.111923227079897,0.0022711421895713
