,region,time,iso,gdp_percapita_mean,gdp_percapita_std
45436,MYT.3_1,1998,MYT,,
45437,MYT.3_1,1999,MYT,,
45438,MYT.3_1,2000,MYT,,
45439,MYT.3_1,2001,MYT,,
45440,MYT.3_1,2002,MYT,,
45441,MYT.3_1,2003,MYT,,
45442,MYT.3_1,2004,MYT,,
45443,MYT.3_1,2005,MYT,,
45444,MYT.3_1,2006,MYT,,
45445,MYT.3_1,2007,MYT,,
45446,MYT.3_1,2008,MYT,,
45447,MYT.3_1,2009,MYT,,
45448,MYT.3_1,2010,MYT,,
45449,MYT.3_1,2011,MYT,,
45450,MYT.3_1,2012,MYT,,
45451,MYT.3_1,2013,MYT,,
45452,MYT.4_1,1992,MYT,,
45453,MYT.4_1,1993,MYT,,
45454,MYT.4_1,1994,MYT,,
45455,MYT.4_1,1995,MYT,,
45456,MYT.4_1,1996,MYT,,
45457,MYT.4_1,1997,MYT,,
45458,MYT.4_1,1998,MYT,,
45459,MYT.4_1,1999,MYT,,
45460,MYT.4_1,2000,MYT,,
45461,MYT.4_1,2001,MYT,,
45462,MYT.4_1,2002,MYT,,
45463,MYT.4_1,2003,MYT,,
45464,MYT.4_1,2004,MYT,,
45465,MYT.4_1,2005,MYT,,
45466,MYT.4_1,2006,MYT,,
45467,MYT.4_1,2007,MYT,,
45468,MYT.4_1,2008,MYT,,
45469,MYT.4_1,2009,MYT,,
45470,MYT.4_1,2010,MYT,,
45471,MYT.4_1,2011,MYT,,
45472,MYT.4_1,2012,MYT,,
45473,MYT.4_1,2013,MYT,,
45474,MYT.5_1,1992,MYT,,
45475,MYT.5_1,1993,MYT,,
45476,MYT.5_1,1994,MYT,,
45477,MYT.5_1,1995,MYT,,
45478,MYT.5_1,1996,MYT,,
45479,MYT.5_1,1997,MYT,,
45480,MYT.5_1,1998,MYT,,
45481,MYT.5_1,1999,MYT,,
45482,MYT.5_1,2000,MYT,,
45483,MYT.5_1,2001,MYT,,
45484,MYT.5_1,2002,MYT,,
45485,MYT.5_1,2003,MYT,,
45486,MYT.5_1,2004,MYT,,
45487,MYT.5_1,2005,MYT,,
45488,MYT.5_1,2006,MYT,,
45489,MYT.5_1,2007,MYT,,
45490,MYT.5_1,2008,MYT,,
45491,MYT.5_1,2009,MYT,,
45492,MYT.5_1,2010,MYT,,
45493,MYT.5_1,2011,MYT,,
45494,MYT.5_1,2012,MYT,,
45495,MYT.5_1,2013,MYT,,
45496,MYT.6_1,1992,MYT,,
45497,MYT.6_1,1993,MYT,,
45498,MYT.6_1,1994,MYT,,
45499,MYT.6_1,1995,MYT,,
45500,MYT.6_1,1996,MYT,,
45501,MYT.6_1,1997,MYT,,
45502,MYT.6_1,1998,MYT,,
45503,MYT.6_1,1999,MYT,,
45504,MYT.6_1,2000,MYT,,
45505,MYT.6_1,2001,MYT,,
45506,MYT.6_1,2002,MYT,,
45507,MYT.6_1,2003,MYT,,
45508,MYT.6_1,2004,MYT,,
45509,MYT.6_1,2005,MYT,,
45510,MYT.6_1,2006,MYT,,
45511,MYT.6_1,2007,MYT,,
45512,MYT.6_1,2008,MYT,,
45513,MYT.6_1,2009,MYT,,
45514,MYT.6_1,2010,MYT,,
45515,MYT.6_1,2011,MYT,,
45516,MYT.6_1,2012,MYT,,
45517,MYT.6_1,2013,MYT,,
45518,MYT.7_1,1992,MYT,,
45519,MYT.7_1,1993,MYT,,
45520,MYT.7_1,1994,MYT,,
45521,MYT.7_1,1995,MYT,,
45522,MYT.7_1,1996,MYT,,
45523,MYT.7_1,1997,MYT,,
45524,MYT.7_1,1998,MYT,,
45525,MYT.7_1,1999,MYT,,
45526,MYT.7_1,2000,MYT,,
45527,MYT.7_1,2001,MYT,,
45528,MYT.7_1,2002,MYT,,
45529,MYT.7_1,2003,MYT,,
45530,MYT.7_1,2004,MYT,,
45531,MYT.7_1,2005,MYT,,
45532,MYT.7_1,2006,MYT,,
45533,MYT.7_1,2007,MYT,,
45534,MYT.7_1,2008,MYT,,
45535,MYT.7_1,2009,MYT,,
45536,MYT.7_1,2010,MYT,,
45537,MYT.7_1,2011,MYT,,
45538,MYT.7_1,2012,MYT,,
45539,MYT.7_1,2013,MYT,,
45540,MYT.8_1,1992,MYT,,
45541,MYT.8_1,1993,MYT,,
45542,MYT.8_1,1994,MYT,,
45543,MYT.8_1,1995,MYT,,
45544,MYT.8_1,1996,MYT,,
45545,MYT.8_1,1997,MYT,,
45546,MYT.8_1,1998,MYT,,
45547,MYT.8_1,1999,MYT,,
45548,MYT.8_1,2000,MYT,,
45549,MYT.8_1,2001,MYT,,
45550,MYT.8_1,2002,MYT,,
45551,MYT.8_1,2003,MYT,,
45552,MYT.8_1,2004,MYT,,
45553,MYT.8_1,2005,MYT,,
45554,MYT.8_1,2006,MYT,,
45555,MYT.8_1,2007,MYT,,
45556,MYT.8_1,2008,MYT,,
45557,MYT.8_1,2009,MYT,,
45558,MYT.8_1,2010,MYT,,
45559,MYT.8_1,2011,MYT,,
45560,MYT.8_1,2012,MYT,,
45561,MYT.8_1,2013,MYT,,
45562,MYT.9_1,1992,MYT,,
45563,MYT.9_1,1993,MYT,,
45564,MYT.9_1,1994,MYT,,
45565,MYT.9_1,1995,MYT,,
45566,MYT.9_1,1996,MYT,,
45567,MYT.9_1,1997,MYT,,
45568,MYT.9_1,1998,MYT,,
45569,MYT.9_1,1999,MYT,,
45570,MYT.9_1,2000,MYT,,
45571,MYT.9_1,2001,MYT,,
45572,MYT.9_1,2002,MYT,,
45573,MYT.9_1,2003,MYT,,
45574,MYT.9_1,2004,MYT,,
45575,MYT.9_1,2005,MYT,,
45576,MYT.9_1,2006,MYT,,
45577,MYT.9_1,2007,MYT,,
45578,MYT.9_1,2008,MYT,,
45579,MYT.9_1,2009,MYT,,
45580,MYT.9_1,2010,MYT,,
45581,MYT.9_1,2011,MYT,,
45582,MYT.9_1,2012,MYT,,
45583,MYT.9_1,2013,MYT,,
45584,NAM.10_1,1992,NAM,2567.666902918447,1614.2937173928499
45585,NAM.10_1,1993,NAM,2236.1274256332927,1311.0546550115773
45586,NAM.10_1,1994,NAM,2429.4640957974866,1500.7585527541387
45587,NAM.10_1,1995,NAM,2572.917638223147,1598.0880651461061
45588,NAM.10_1,1996,NAM,2393.305279878849,1426.8630275458554
45589,NAM.10_1,1997,NAM,2478.9641201682384,1461.5268764657812
45590,NAM.10_1,1998,NAM,2227.87043893724,1340.4984993373441
45591,NAM.10_1,1999,NAM,2172.907652412294,1341.178291271039
45592,NAM.10_1,2000,NAM,2076.055189619307,1235.2732977281457
45593,NAM.10_1,2001,NAM,1846.3784260221998,1078.0886491225351
45594,NAM.10_1,2002,NAM,1623.7048607750646,938.6287405667696
45595,NAM.10_1,2003,NAM,2399.087677514733,1369.801719378682
45596,NAM.10_1,2004,NAM,2970.729345370681,1790.1528407541275
45597,NAM.10_1,2005,NAM,3243.2301791410337,1925.0194439621016
45598,NAM.10_1,2006,NAM,3418.402976527292,2006.8148535041666
45599,NAM.10_1,2007,NAM,3601.794745144884,2052.9484625446116
45600,NAM.10_1,2008,NAM,3384.53877410241,2166.652409487356
45601,NAM.10_1,2009,NAM,3436.055056138923,2047.757154567906
45602,NAM.10_1,2010,NAM,4281.961820738726,2356.94497792048
45603,NAM.10_1,2011,NAM,4368.725813728288,2493.2312661269107
45604,NAM.10_1,2012,NAM,4437.461238933873,2668.6936857949854
45605,NAM.10_1,2013,NAM,4184.306030245477,2898.279457218492
45606,NAM.11_1,1992,NAM,2531.488373331225,1484.0300981854716
45607,NAM.11_1,1993,NAM,2276.365711415322,1321.0356029525908
45608,NAM.11_1,1994,NAM,2432.6715310764116,1448.1287945295287
45609,NAM.11_1,1995,NAM,2574.066841229583,1575.6016113980595
45610,NAM.11_1,1996,NAM,2536.29814390413,1573.7828234504532
45611,NAM.11_1,1997,NAM,2474.840790760088,1548.9966923804495
45612,NAM.11_1,1998,NAM,2216.385439340667,1264.4962139027223
45613,NAM.11_1,1999,NAM,2110.2133442378395,1264.9973013574406
45614,NAM.11_1,2000,NAM,2182.80573060483,1492.6051781579163
45615,NAM.11_1,2001,NAM,1808.084343305043,1033.3881584017606
45616,NAM.11_1,2002,NAM,1648.3451904479027,941.9576256870994
45617,NAM.11_1,2003,NAM,2425.2551727620717,1459.4624814968847
45618,NAM.11_1,2004,NAM,3056.532090408491,1809.9932350032211
45619,NAM.11_1,2005,NAM,3222.7810832174905,1987.5885143888067
45620,NAM.11_1,2006,NAM,3276.2382767009717,2008.0730955876174
45621,NAM.11_1,2007,NAM,3652.2104275654656,2328.0792644900216
45622,NAM.11_1,2008,NAM,3498.4043445569046,2007.668394151168
45623,NAM.11_1,2009,NAM,3358.1136712632165,2047.116675047252
45624,NAM.11_1,2010,NAM,4206.576360163326,2505.0519367167094
45625,NAM.11_1,2011,NAM,4514.850569055204,2731.7960687318673
45626,NAM.11_1,2012,NAM,4545.310807056244,2752.2649833046185
45627,NAM.11_1,2013,NAM,3938.2158632757487,2449.8369240417974
45628,NAM.12_1,1992,NAM,2588.327896605964,1647.651286241624
45629,NAM.12_1,1993,NAM,2262.978057526921,1421.6897912060642
45630,NAM.12_1,1994,NAM,2501.1415795694375,1582.6877693110807
45631,NAM.12_1,1995,NAM,2574.7694556668216,1668.0254861825595
45632,NAM.12_1,1996,NAM,2398.8700784025614,1419.0778252973994
45633,NAM.12_1,1997,NAM,2445.904852236917,1453.4695490857114
45634,NAM.12_1,1998,NAM,2284.0874618612993,1398.5187127278687
45635,NAM.12_1,1999,NAM,2164.5801946105103,1205.2922164505587
45636,NAM.12_1,2000,NAM,2105.6306209203794,1277.055239061763
45637,NAM.12_1,2001,NAM,1861.123506342725,1146.92841180386
45638,NAM.12_1,2002,NAM,1674.308062271086,987.7523442494282
45639,NAM.12_1,2003,NAM,2407.7097486271896,1410.4959510113579
45640,NAM.12_1,2004,NAM,2954.3887215470268,1689.5742058744418
45641,NAM.12_1,2005,NAM,3133.46577365448,1741.7523198523593
45642,NAM.12_1,2006,NAM,3413.9242094469378,2100.1576926073303
45643,NAM.12_1,2007,NAM,3591.873927274454,2194.9204095800596
45644,NAM.12_1,2008,NAM,3325.256633028368,2154.8236412287506
45645,NAM.12_1,2009,NAM,3494.312176200226,2173.7001978011017
45646,NAM.12_1,2010,NAM,4095.237983916278,2387.1313254494517
45647,NAM.12_1,2011,NAM,4482.053987916383,2855.0175302248076
45648,NAM.12_1,2012,NAM,4494.421106636355,2616.9620326599315
45649,NAM.12_1,2013,NAM,4001.175370854956,2409.7253816822854
45650,NAM.13_1,1992,NAM,2496.0232236605434,1546.039822056669
45651,NAM.13_1,1993,NAM,2330.237294426295,1412.8138809153631
45652,NAM.13_1,1994,NAM,2439.6135037856325,1511.2276717891164
45653,NAM.13_1,1995,NAM,2542.26600404514,1470.345393674306
45654,NAM.13_1,1996,NAM,2476.510685920747,1467.7374947664944
45655,NAM.13_1,1997,NAM,2552.362111955957,1524.4457107911408
45656,NAM.13_1,1998,NAM,2200.4490790024656,1300.3806040777629
45657,NAM.13_1,1999,NAM,2176.840386288275,1305.1361522674406
45658,NAM.13_1,2000,NAM,2102.435466260623,1442.7218644756247
45659,NAM.13_1,2001,NAM,1881.0529321376198,1167.486326455754
45660,NAM.13_1,2002,NAM,1710.2606174147604,1136.8846832681552
45661,NAM.13_1,2003,NAM,2351.376702105301,1445.5031905374658
45662,NAM.13_1,2004,NAM,3080.4443750050214,1895.1148532514098
45663,NAM.13_1,2005,NAM,3306.0318916412302,2226.3198301104935
45664,NAM.13_1,2006,NAM,3359.71073701237,2109.3341784333297
45665,NAM.13_1,2007,NAM,3546.3590668281677,2162.3752708829215
45666,NAM.13_1,2008,NAM,3259.105071152677,2036.7772985846495
45667,NAM.13_1,2009,NAM,3363.1288677052444,2014.9435072065764
45668,NAM.13_1,2010,NAM,4214.7359396346565,2738.5796915526694
45669,NAM.13_1,2011,NAM,4506.861959649378,2790.152830189747
45670,NAM.13_1,2012,NAM,4498.79749734365,2736.9132529085414
45671,NAM.13_1,2013,NAM,4019.8605372399556,2624.526855207621
45672,NAM.1_1,1992,NAM,2499.0385900990664,1642.7264972032362
45673,NAM.1_1,1993,NAM,2246.247803235653,1375.9703450197449
45674,NAM.1_1,1994,NAM,2509.435780485818,1529.3622500396195
45675,NAM.1_1,1995,NAM,2519.316199780475,1501.707242225891
45676,NAM.1_1,1996,NAM,2497.666113365305,1565.321130274221
45677,NAM.1_1,1997,NAM,2524.031852075706,1495.7404340333255
45678,NAM.1_1,1998,NAM,2191.7984978882146,1451.1476941288706
45679,NAM.1_1,1999,NAM,2217.21973119492,1374.6923708145882
45680,NAM.1_1,2000,NAM,2114.846146916103,1305.8874864570885
45681,NAM.1_1,2001,NAM,1846.1615175648835,1058.3135996143433
45682,NAM.1_1,2002,NAM,1696.0556740507925,1011.2961211841911
45683,NAM.1_1,2003,NAM,2389.7640569345867,1473.502458532945
45684,NAM.1_1,2004,NAM,2949.4159190399555,1716.7184698634862
45685,NAM.1_1,2005,NAM,3106.5268203783194,1713.0903734121268
45686,NAM.1_1,2006,NAM,3334.06205280822,1957.5546803291704
45687,NAM.1_1,2007,NAM,3717.972507769304,2987.4384223977477
45688,NAM.1_1,2008,NAM,3450.644092990212,2118.0127420705944
45689,NAM.1_1,2009,NAM,3486.7558707731982,2229.2991219107666
45690,NAM.1_1,2010,NAM,4272.559733901958,2601.596177649113
45691,NAM.1_1,2011,NAM,4363.047701289115,2490.44252466633
45692,NAM.1_1,2012,NAM,4468.160241096428,2576.661053048631
45693,NAM.1_1,2013,NAM,4004.724680756131,2354.1125713149195
45694,NAM.2_1,1992,NAM,2467.6074797826914,1522.2852174777452
45695,NAM.2_1,1993,NAM,2235.289763690195,1428.0801883774316
45696,NAM.2_1,1994,NAM,2383.49080589037,1496.6559947542664
45697,NAM.2_1,1995,NAM,2627.5683861571947,1648.3141969696785
45698,NAM.2_1,1996,NAM,2410.570221074707,1414.32034046801
45699,NAM.2_1,1997,NAM,2494.386346841428,1570.454683923236
45700,NAM.2_1,1998,NAM,2214.124873936354,1288.0893743123004
45701,NAM.2_1,1999,NAM,2134.731628485591,1241.211091838204
45702,NAM.2_1,2000,NAM,2139.8035723705775,1449.9175091655077
45703,NAM.2_1,2001,NAM,1849.6372091129808,1072.9931287712757
45704,NAM.2_1,2002,NAM,1690.8070569400898,1071.7560052817876
45705,NAM.2_1,2003,NAM,2353.81049625859,1370.671767615563
45706,NAM.2_1,2004,NAM,3069.9585323743167,1741.7833056224963
45707,NAM.2_1,2005,NAM,3287.7155477603724,1922.890075380042
45708,NAM.2_1,2006,NAM,3405.0801238151175,1903.9377536764614
45709,NAM.2_1,2007,NAM,3613.0285120065105,2420.045854242162
45710,NAM.2_1,2008,NAM,3292.305979746855,1942.807668909918
45711,NAM.2_1,2009,NAM,3456.0368130288048,1908.3931617001745
45712,NAM.2_1,2010,NAM,4142.561663611407,2223.874668539118
45713,NAM.2_1,2011,NAM,4367.98332233966,2713.5520374773255
45714,NAM.2_1,2012,NAM,4416.297928410398,2705.06968017708
45715,NAM.2_1,2013,NAM,4022.0837523440873,2474.2422644045428
45716,NAM.3_1,1992,NAM,2524.545664093279,1586.986813383848
45717,NAM.3_1,1993,NAM,2248.0674720772527,1308.8364001303416
45718,NAM.3_1,1994,NAM,2366.866334763066,1435.6701990255108
45719,NAM.3_1,1995,NAM,2589.956090625968,1524.2664010604726
45720,NAM.3_1,1996,NAM,2373.0528987405487,1345.7526691314843
45721,NAM.3_1,1997,NAM,2438.6859078840075,1432.8712142854758
45722,NAM.3_1,1998,NAM,2199.0103141575523,1435.9463010686297
45723,NAM.3_1,1999,NAM,2128.882840012226,1287.651799054095
45724,NAM.3_1,2000,NAM,2103.315120513279,1292.8478964965866
45725,NAM.3_1,2001,NAM,1801.07228473616,1084.567854914438
45726,NAM.3_1,2002,NAM,1689.4283215137548,1033.846995064967
45727,NAM.3_1,2003,NAM,2406.1287559841862,1485.1193223498888
45728,NAM.3_1,2004,NAM,3045.0174429909093,1810.3404380885156
45729,NAM.3_1,2005,NAM,3235.959273004147,2058.1658045542927
45730,NAM.3_1,2006,NAM,3430.2021362229575,2104.6699539659344
45731,NAM.3_1,2007,NAM,3512.612378652718,2051.595995445531
45732,NAM.3_1,2008,NAM,3365.7619647618885,2033.1084766020185
45733,NAM.3_1,2009,NAM,3608.9171409759506,2468.232623520696
45734,NAM.3_1,2010,NAM,4240.394223406197,2595.2565151562953
45735,NAM.3_1,2011,NAM,4396.995882498422,3097.4186939062097
45736,NAM.3_1,2012,NAM,4443.277874254881,2824.0381041640376
45737,NAM.3_1,2013,NAM,3964.3921090279214,2406.9969719130904
45738,NAM.4_1,1992,NAM,2399.0816537890173,1425.8384646873176
45739,NAM.4_1,1993,NAM,2232.2578527035234,1336.0670992267696
45740,NAM.4_1,1994,NAM,2490.0745109146897,1573.5503304354183
45741,NAM.4_1,1995,NAM,2480.836802532206,1454.773482341427
45742,NAM.4_1,1996,NAM,2391.8957368213237,1395.834510261346
45743,NAM.4_1,1997,NAM,2517.812785317831,1640.6482893658047
45744,NAM.4_1,1998,NAM,2232.344186411863,1293.062856545265
45745,NAM.4_1,1999,NAM,2187.9802253097164,1311.8642396797354
45746,NAM.4_1,2000,NAM,2045.8607954003417,1244.0242239649494
45747,NAM.4_1,2001,NAM,1855.2427634476196,1233.3328188313906
45748,NAM.4_1,2002,NAM,1677.119707072633,1098.2920073666992
45749,NAM.4_1,2003,NAM,2440.293955405364,1490.8831548770127
45750,NAM.4_1,2004,NAM,3113.8378885224356,1886.8511974699825
45751,NAM.4_1,2005,NAM,3182.5012977074703,1924.621598575781
45752,NAM.4_1,2006,NAM,3305.3828258548324,1930.57859612256
45753,NAM.4_1,2007,NAM,3605.068663558761,2338.997960714794
45754,NAM.4_1,2008,NAM,3387.7190549279217,2141.9604976045084
45755,NAM.4_1,2009,NAM,3421.7780972956207,2248.3381056772573
45756,NAM.4_1,2010,NAM,4159.730824562839,2638.9349507920588
45757,NAM.4_1,2011,NAM,4383.13864876181,2387.9703168736055
45758,NAM.4_1,2012,NAM,4530.262068567861,2638.82167317179
45759,NAM.4_1,2013,NAM,3904.284698167821,2274.269682815788
45760,NAM.5_1,1992,NAM,2545.953679956923,1510.541306289115
45761,NAM.5_1,1993,NAM,2245.8846315710316,1350.3485739539726
45762,NAM.5_1,1994,NAM,2496.3431182361387,1496.06947961901
45763,NAM.5_1,1995,NAM,2665.377619700403,1593.3765693680955
45764,NAM.5_1,1996,NAM,2511.963707951303,1510.0830975966214
45765,NAM.5_1,1997,NAM,2446.5258863135855,1476.904077805799
45766,NAM.5_1,1998,NAM,2210.8756237972802,1262.2062178947995
45767,NAM.5_1,1999,NAM,2165.403599798729,1274.947329385034
45768,NAM.5_1,2000,NAM,2090.1228322945044,1233.962456115605
45769,NAM.5_1,2001,NAM,1806.9095590468967,1058.3020322697669
45770,NAM.5_1,2002,NAM,1674.2680530160633,1025.4811098817424
45771,NAM.5_1,2003,NAM,2406.970950478216,1416.8857659322352
45772,NAM.5_1,2004,NAM,3195.0464485686834,2098.1730023951714
45773,NAM.5_1,2005,NAM,3254.0062610896657,1975.2154755498527
45774,NAM.5_1,2006,NAM,3402.5820712710665,2016.069940024825
45775,NAM.5_1,2007,NAM,3567.4724077081846,2165.8733920285454
45776,NAM.5_1,2008,NAM,3394.2799289822633,1981.2500854483296
45777,NAM.5_1,2009,NAM,3517.8239949548033,2165.537879108016
45778,NAM.5_1,2010,NAM,4465.124044495915,2645.267461794929
45779,NAM.5_1,2011,NAM,4453.192455539057,2737.902116746879
45780,NAM.5_1,2012,NAM,4558.718860897904,2778.856439006596
45781,NAM.5_1,2013,NAM,4152.083157113231,2585.189107533089
45782,NAM.6_1,1992,NAM,2439.2444156396714,1411.971495292689
45783,NAM.6_1,1993,NAM,2401.5212807196685,1647.3710949419067
45784,NAM.6_1,1994,NAM,2452.078970228143,1475.296897715348
45785,NAM.6_1,1995,NAM,2564.373011363872,1703.2882010657095
45786,NAM.6_1,1996,NAM,2448.7853136718895,1524.5287038466415
45787,NAM.6_1,1997,NAM,2588.850873251617,1598.5614688843652
45788,NAM.6_1,1998,NAM,2197.2221649330436,1300.4218622780245
45789,NAM.6_1,1999,NAM,2102.9240878250243,1198.7896446027423
45790,NAM.6_1,2000,NAM,2105.565872675782,1301.9801624012084
45791,NAM.6_1,2001,NAM,1839.6890591923566,1106.6231883876915
45792,NAM.6_1,2002,NAM,1660.9839266283866,1012.4774434966382
45793,NAM.6_1,2003,NAM,2359.954126102199,1416.269765227734
45794,NAM.6_1,2004,NAM,3128.128142935383,1947.5022883965585
45795,NAM.6_1,2005,NAM,3209.2119864554825,1952.4911606216463
45796,NAM.6_1,2006,NAM,3450.1922264118434,2252.6387623427768
45797,NAM.6_1,2007,NAM,3560.7853673020577,2105.9827531155115
45798,NAM.6_1,2008,NAM,3449.882179381308,2223.5900944398836
45799,NAM.6_1,2009,NAM,3414.226696865835,2064.3556375287385
45800,NAM.6_1,2010,NAM,4345.074697500071,2787.6899350360723
45801,NAM.6_1,2011,NAM,4444.521790818732,3077.654303016622
45802,NAM.6_1,2012,NAM,4591.906956919851,2814.183919278621
45803,NAM.6_1,2013,NAM,4200.396515732335,2501.553993407818
45804,NAM.7_1,1992,NAM,2507.9410406484117,1581.031329242542
45805,NAM.7_1,1993,NAM,2265.1945255824144,1307.6894870407439
45806,NAM.7_1,1994,NAM,2451.4760947999553,1612.7707993801123
45807,NAM.7_1,1995,NAM,2584.322429984049,1620.3714548490686
45808,NAM.7_1,1996,NAM,2494.5722263362527,1485.2250000428526
45809,NAM.7_1,1997,NAM,2422.6576463356114,1358.347622224222
45810,NAM.7_1,1998,NAM,2289.7234057999594,1386.810179434478
45811,NAM.7_1,1999,NAM,2133.5173017849356,1258.6475896696788
45812,NAM.7_1,2000,NAM,2148.1477050585922,1303.1944713686385
45813,NAM.7_1,2001,NAM,1796.9329967457693,1013.3213240753751
45814,NAM.7_1,2002,NAM,1737.7576988484677,1074.3624629372732
45815,NAM.7_1,2003,NAM,2465.366275800851,1586.7450579142087
45816,NAM.7_1,2004,NAM,3179.702924608863,1985.4071723638438
45817,NAM.7_1,2005,NAM,3328.6356902194016,1940.523456301827
45818,NAM.7_1,2006,NAM,3449.260069388523,2121.4631640045004
45819,NAM.7_1,2007,NAM,3548.9155063609414,2031.7594307158033
45820,NAM.7_1,2008,NAM,3484.8929774984776,2156.1454506590317
45821,NAM.7_1,2009,NAM,3369.673275858052,1878.315800401067
45822,NAM.7_1,2010,NAM,4381.640043152031,2760.1030862198586
45823,NAM.7_1,2011,NAM,4649.887259834192,2803.802966527798
45824,NAM.7_1,2012,NAM,4605.918747395734,2694.6029723282727
45825,NAM.7_1,2013,NAM,4246.511780287674,2489.0656398287447
45826,NAM.8_1,1992,NAM,2497.725462834638,1429.3508052956497
45827,NAM.8_1,1993,NAM,2316.2771840394116,1458.2214627649012
45828,NAM.8_1,1994,NAM,2480.892241535915,1561.687068323057
45829,NAM.8_1,1995,NAM,2605.1795213744413,1690.761876400239
45830,NAM.8_1,1996,NAM,2487.0239791052572,1428.9537853773938
45831,NAM.8_1,1997,NAM,2484.348734383812,1493.1824718291862
45832,NAM.8_1,1998,NAM,2144.3530399375395,1253.7007089510062
45833,NAM.8_1,1999,NAM,2126.498763041913,1293.1778993231885
45834,NAM.8_1,2000,NAM,2108.922709310379,1266.3157054365743
45835,NAM.8_1,2001,NAM,1866.470724276531,1212.4117113242469
45836,NAM.8_1,2002,NAM,1672.726998393796,1081.732299660686
45837,NAM.8_1,2003,NAM,2414.684830656543,1509.6995302419552
45838,NAM.8_1,2004,NAM,3119.076791482158,1908.9227104078152
45839,NAM.8_1,2005,NAM,3249.162011867743,2128.67491557686
45840,NAM.8_1,2006,NAM,3448.1613313790576,2008.4507658271675
45841,NAM.8_1,2007,NAM,3603.1788591371264,2053.6008031215656
45842,NAM.8_1,2008,NAM,3228.1741280826027,1816.0877416498583
45843,NAM.8_1,2009,NAM,3429.421928584413,2321.5829599815893
45844,NAM.8_1,2010,NAM,4362.217419243693,2788.3165928272
45845,NAM.8_1,2011,NAM,4453.740889007067,2430.165225338173
45846,NAM.8_1,2012,NAM,4441.803885653665,2726.4680147903905
45847,NAM.8_1,2013,NAM,3944.392384775278,2164.2164368987055
45848,NAM.9_1,1992,NAM,2491.3684250835086,1434.6218180175779
45849,NAM.9_1,1993,NAM,2299.1836809134143,1492.834154929881
45850,NAM.9_1,1994,NAM,2506.3220740983447,1377.9242937739614
45851,NAM.9_1,1995,NAM,2526.3299625123555,1608.5163369457064
45852,NAM.9_1,1996,NAM,2532.8746855964,1669.0341869983768
45853,NAM.9_1,1997,NAM,2544.1025627731037,1517.373292106077
45854,NAM.9_1,1998,NAM,2185.057482938148,1315.080540820334
45855,NAM.9_1,1999,NAM,2133.872863791834,1331.6481065773078
45856,NAM.9_1,2000,NAM,2069.894424711448,1239.7904599679323
45857,NAM.9_1,2001,NAM,1791.7971275507873,1095.2449631121476
45858,NAM.9_1,2002,NAM,1643.3453169532793,1026.7966445837205
45859,NAM.9_1,2003,NAM,2319.1698390514907,1430.9533810986195
45860,NAM.9_1,2004,NAM,3096.1480862893563,1777.7051604030207
45861,NAM.9_1,2005,NAM,3287.9281043856863,2193.3223339472574
45862,NAM.9_1,2006,NAM,3382.4195187358464,2080.860050050226
45863,NAM.9_1,2007,NAM,3736.407718098187,2535.742873041797
45864,NAM.9_1,2008,NAM,3447.1405071036174,2042.0217794027667
45865,NAM.9_1,2009,NAM,3357.882758071678,2089.2070411471973
45866,NAM.9_1,2010,NAM,4405.103911620512,2565.326698203487
45867,NAM.9_1,2011,NAM,4605.758827978585,2672.8706305877295
45868,NAM.9_1,2012,NAM,4505.141368146858,2750.5142458561727
45869,NAM.9_1,2013,NAM,3920.431524921979,2410.163784426147
45870,NCL.1_1,1992,NCL,17859.91377991693,10364.812582217151
45871,NCL.1_1,1993,NCL,17172.536276586772,10071.12632184797
45872,NCL.1_1,1994,NCL,17300.252679684876,10444.185127869072
45873,NCL.1_1,1995,NCL,20291.013521986857,12110.005481334721
45874,NCL.1_1,1996,NCL,19624.70548263523,12262.772144275947
45875,NCL.1_1,1997,NCL,17168.13838139418,10692.94752023174
45876,NCL.1_1,1998,NCL,17296.840772565105,10193.337718489372
45877,NCL.1_1,1999,NCL,18128.727530499556,11879.189106991575
45878,NCL.1_1,2000,NCL,15654.669385641608,9516.68803116219
45879,NCL.1_1,2001,NCL,14506.140236591744,8665.88179937854
45880,NCL.1_1,2002,NCL,15791.730392302206,9260.037756241083
45881,NCL.1_1,2003,NCL,20282.158362887734,11995.911963617915
45882,NCL.1_1,2004,NCL,23011.747025710556,13391.444968211892
45883,NCL.1_1,2005,NCL,23591.74813091825,14023.869883727752
45884,NCL.1_1,2006,NCL,25267.395605570666,17078.952843959705
45885,NCL.1_1,2007,NCL,30690.967606365008,18417.673500016364
45886,NCL.1_1,2008,NCL,30036.823452538556,17790.420924680482
45887,NCL.1_1,2009,NCL,28268.879076727168,16673.731189140726
45888,NCL.1_1,2010,NCL,29978.39457930574,17146.240312793532
45889,NCL.1_1,2011,NCL,31439.16882914386,17762.232559338834
45890,NCL.1_1,2012,NCL,28350.628114218827,17485.142427501534
45891,NCL.1_1,2013,NCL,29339.85012725166,17875.774396092314
45892,NCL.2_1,1992,NCL,19150.208927235726,12001.90688321645
45893,NCL.2_1,1993,NCL,17569.18505367133,11747.154189358127
45894,NCL.2_1,1994,NCL,17389.422735982705,10206.600087274213
45895,NCL.2_1,1995,NCL,19788.579544148644,11447.744878776548
45896,NCL.2_1,1996,NCL,19424.170599564568,11702.610236152137
45897,NCL.2_1,1997,NCL,17203.58340820733,11327.862256122073
